city_id,cnes_id,name
3147204,2796341,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS
3147303,2127695,HOSPITAL FREI CAETANO E MATSANTA TEREZA PARAISOPOLIS
3147501,2168200,HOSPITAL SAO JOSE PASSABEM
3147600,2764806,CASA DE CARIDADE DE PASSA QUATRO
3147709,2144174,HOSPITAL SAO GABRIEL
3147907,2775999,SANTA CASA DE MISERICORDIA DE PASSOS
3147907,6235352,HOSPITAL SAO JOSE UNIMED
3148004,2196972,HOSPITAL SAO LUCAS
3148004,2197014,HOSPITAL NOSSA SENHORA DE FATIMA
3148004,2197022,HOSPITAL IMACULADA CONCEICAO
3148004,2726726,HOSPITAL REGIONAL ANTONIO DIAS
3148004,2726734,HOSPITAL VERA CRUZ
3148004,3017362,HOSPITAL ACTUAL
3148103,2152991,HOSPITAL DAS CLINICAS DE PATROCINIO LTDA
3148103,2209195,SANTA CASA DE MISERICORDIA NOSSA SENHORA DO PATROCINIO
3148103,5406978,HOSPITAL E MATERNIDADE MED CENTER LTDA
3148202,2195410,HOSPITAL DR NASCIPE DAHER
3148509,2186292,HOSPITAL NOSSA SENHORA DAS NEVES
3148608,2103257,HOSPITAL SANTO ANTONIO
3148707,2139049,HEFA
3149101,2127938,SANTA CASA DE MISERICORDIA DE PEDRALVA
3149309,2154560,HOSPITAL E MATERNIDADE DR EUGENIO GOMES DE CARVALHO
3149309,6049265,HOSPITAL MUNICIPAL FRANCISCO GONCALVES
3149804,2166305,SANTA CASA DE PERDIZES
3149903,2221985,SANTA CASA DE MISERICORDIA DE PERDOES
3150307,2112647,PEQUENO HOSPITAL NOSSA SENHORA DA PIEDADE
3150505,2186276,SANTA CASA MUNICIPAL DE SAUDE DE PIMENTA
3150802,2109700,HOSPITAL SAO VICENTE DE PAULO
3151107,2195224,HOSPITAL MUNICIPAL DE PIRAPETINGA
3151206,2119528,HOSPITAL DR MOISES MAGALHAES FREIRE
3151206,5468361,HOSPITAL GERAL E PRONTO ATENDIMENTO UNIMED
3151404,2142406,SANTA CASA DE MISERICORDIA DE PITANGUI
3151503,2776006,SANTA CASA DE MISERICORDIA DE PIUMHI
3151701,2167727,HOSPITAL DE GIMIRIM
3151800,2129469,SANTA CASA DE POCOS DE CALDAS
3151800,2129566,HOSPITAL SANTA LUCIA HOSPITAL DO CORACAO
3151800,2208903,HOSPITAL POCOS DE CALDAS
3151800,3582647,HOSPITAL UNIMED PRONTO ATENDIMENTO
3151800,5484928,HOSPITAL SAO DOMINGOS
3151909,2760959,HOSPITAL MUNICIPAL DE POCRANE
3152006,2178591,SANTA CASA DE MISERICORDIA DE POMPEU
3152105,2111640,HOSPITAL NOSSA SENHORA DAS DORES
3152105,2206382,HOSPITAL ARNALDO GAVAZZA FILHO
3152204,2205971,SANTA CASA E HOSPITAL SAO VICENTE
3152402,2178990,HOSPITAL SAO VICENTE DE PAULO DE POTE
3152501,2127989,HOSPITAL DAS CLIN SAMUEL LIBANIO POUSO ALEGRE
3152501,2761068,HOSPITAL RENASCENTISTA POUSO ALEGRE
3152501,3050297,HOSPITAL E CLINICA SANTA PAULA
3152600,2776014,SANTA CASA DE MISERICORDIA SAO VICENTE DE PAULO
3152709,2123436,SANTA CASA DE PRADOS
3152808,2145685,HOSPITAL E MATERNIDADE RENASCER
3152907,2760967,HOSPITAL MUNICIPAL DE PRATAPOLIS
3153103,2148471,HOSPITAL MUNICIPAL SANTO ANTONIO
3153400,2101432,HOSPITAL MUNICIPAL DARCI JOSE FERNANDES
3153509,2761211,HOSPITAL DE PRESIDENTE SOARES
3154002,2168553,HOSPITAL SAO SEBASTIAO DE RAUL SOARES
3154101,2122618,HOSPITAL SAO SEBASTIAO DE RECREIO
3154200,2139626,HOSPITAL NOSSA SENHORA DO ROSARIO
3154309,2168731,HOSPITAL NOSSA SENHORA DO CARMO
3154606,2756749,HOSPITAL MUNICIPAL SAO JUDAS TADEU
3154705,2139960,HOSPITAL MUNICIPAL DE RIBEIRAO VERMELHO
3154903,2100363,HOSPITAL NOSSA SENHORA DA CONCEICAO RIO CASCA
3155207,2112531,HOSPITAL MUNICIPAL MATERNIDADE SAO FRANCISCO
3155405,2796783,SANTA CASA DE MISERICORDIA DE RIO NOVO
3155504,2184680,HOSPITAL MUN DONA MARIA CONCEICAO FANTINI VALERIO
3155603,2119463,HOSPITAL TACITO DE FREITAS COSTA
3155702,2144611,HOSPITAL JULIA KUBITSCHEK
3155801,2149419,HOSPITAL SAO VICENTE DE PAULO RIO POMBA
3155900,2796791,SANTA CASA MISERIOCORDIA DE RIO PRETO
3156007,2135140,HOSPITAL JOAO CESAR DE OLIVEIRA
3156601,2139138,HOSPITAL SAO VICENTE DE PAULO
3156700,2115662,SABARA HOSPITAL CRISTIANO MACHADO
3156700,2117282,SABARA SANTA CASA DE MISERICORDIA DE SABARA
3156809,2135914,HOSPITAL SAO SEBASTIAO DE SABINOPOLIS
3156908,2109034,SANTA CASA DE MISERECORDIA DE SACRAMENTO
3157005,2204649,HOSPITAL MUNICIPAL DR OSWALDO PREDILIANO SANTANA
3157005,2220482,POLICLINICA SALINENSE
3157104,2139111,HOSPITAL SENHOR DO BONFIM
3157203,2144638,SANTA CASA NOSSA SENHORA DAS MERCES
3157708,2180731,HOSPITAL MUNICIPAL DE SANTA JULIANA
3157807,2164280,HOSPITAL MUNICIPAL DE SANTA LUZIA
3157807,2164299,HOSPITAL DE SAO JOAO DE DEUS
3157906,2114143,HOSPITAL MUNICIPAL JATYR GUIMARAES DE PAULA
3158003,2144565,HOSPITAL PADRE ESTEVAN
3158201,2103990,HOSPITAL SANTA MARIA ETERNA
3159308,2796570,HOSPITAL MONSENHOR MARCIANO
3159605,2208822,HOSPITAL ANTONIO MOREIRA DA COSTA STA RITA SAPUCAI
3159605,7332637,HOSPITAL MARIA THEREZA RENNO
3159803,2121808,HOSPITAL GENESIO FRANCO DE MORAIS
3159902,2192128,HOSPITAL REGIONAL SAO SEBASTIAO
3160405,2144026,SANTA CASA DE MISERICORDIA DE SANTO ANTONIO DO MONTE
3160702,2796562,HOSPITAL DE SANTOS DUMONT
3161007,2144573,HOSPITAL NOSSA SENHORA DAS DORES
3161106,2140098,UNIDADE MISTA MUNICIPAL DR BRICIO DE CASTRO DOURADO
3162005,2775913,SANTA CASA DE MIS SAO GONCALO DO SAPUCAI
3162104,2100681,HOSPITAL MUNICIPAL DE SAO GOTARDO
3162104,2100703,HOSPITAL PIO XII
3162203,2146517,HOSPITAL MUNICIPAL DONA CHIQUITA
3162401,2119447,HOSPITAL SAO GERALDO
3162500,2161354,SANTA CASA DA MISERICORDIA DE SAO JOAO DEL REI
3162500,2173565,HOSPITAL NOSSA SENHORA DAS MERCES
3162708,2795299,HOSPITAL SAO JOAO DO PARAISO
3162807,2102765,HOSPITAL SAO JOAO EVANGELISTA
3162906,2796619,HOSPITAL SAO JOAO
3163706,2764814,CASA DE CARIDADE DE SAO LOURENCO
3164209,2140179,HOSPITAL ASSISTENCIAL MANOEL SIMOES CAXITO
3164308,2147823,HOSPITAL MUNICIPAL SANTA MARTA
3164704,2146525,SANTA CASA DE PARAISO
3164704,2761084,HOSPITAL SAGRADO CORACAO DE JESUS LTDA
3165008,2123711,HOSPITAL SAO VICENTE DE PAULO
3165305,2123231,HOSPITAL SAO VICENTE DE PAULO
3165701,2760851,HOSPITAL SAO JOAO DE DEUS
3166808,2797364,HOSPITAL MUNICIPAL SERRA DO SALITRE
3166907,2168448,HOSPITAL NOSSA SENHORA APARECIDA
3167103,2202891,CASA CARIDADE SANTA TEREZA
3167202,2109867,HOSPITAL MUNICIPAL MONSENHOR FLAVIO DAMATO
3167202,2206528,HOSPITAL NOSSA SENHORA DAS GRACAS
3167202,2206544,HOSPITAL UNIMED
3167202,7663285,HOSPITAL LIBERTAE MEDICAL CENTER
3167202,9937625,HOSPITAL UNIMED SETE LAGOAS
3168002,2098369,HOSPITAL SANTO ANTONIO
3168408,2102595,HOSPITAL SAO SEBASTIAO DE TARUMIRIM
3168507,2168537,HOSPITAL SANTO ANTONIO DE TEIXEIRAS
3168606,2184834,HOSPITAL BOM SAMARITANO
3168606,2208172,HOSPITAL SANTA ROSALIA
3168606,2210924,HOSPITAL PHILADELFIA
3168606,2211254,HOSPITAL MUNICIPAL DR RAIMUNDO GOBIRA
3168705,2140217,HOSPITAL E MATERNIDADE VITAL BRAZIL
3169208,2194651,HOSPITAL SAO SEBASTIAO
3169307,2760657,HOSPITAL SAO SEBASTIAO
3169307,2775905,CASA DE SAUDE SANTA FE
3169307,7684339,HOSPITAL UNIMED TRES CORACOES
3169307,7919468,HOSPITAL UNIMED TRES CORACOES
3169356,2796112,HOSPITAL SAO FRANCISCO
3169406,2139200,SANTA CASA DE MISERICORDIA DO HOSP SAO FRANCISCO DE ASSIS
3169406,9676481,HOSPITAL UNIMED TRES PONTAS
3169604,2764873,CASA DE SAUDE SAO LUCAS
3169703,2135108,HOSPITAL SAO VICENTE TURMALINA
3169901,2195429,CASA DE SAUDE PADRE DAMIAO
3169901,2195437,HOSPITAL SANTA ISABEL
3169901,2760703,HOSPITAL SAO VICENTE DE PAULO DE UBA
3169901,2764865,HOSPITAL SAO JANUARIO
3170107,2164825,HOSPITAL BENEFICENCIA PORTUGUESA
3170107,2165481,CASA DE SAUDE SAO JOSE
3170107,2195585,CLINICAS INTEGRADAS HOSPITAL UNIVERSITARIO MARIO PALMERIO
3170107,2206595,HOSPITAL DE CLINICAS DA UFTM
3170107,7169973,HOSPITAL E MATERNIDADE SAO DOMINGOS
3170107,7647891,HOSPITAL M SAO DOMINGOS NA PROVIDENCIA DE DEUS
3170107,9141839,HOSPITAL REGIONAL JOSE ALENCAR
3170107,9745041,HOSPITAL SAO DOMINGOS
3170206,2146355,HOSPITAL DE CLINICAS DE UBERLANDIA
3170206,2151812,HOSPITAL SANTA GENOVEVA
3170206,2151820,HOSPITAL E MATERNIDADE SAO FRANCISCO DE PAULA LTDA
3170206,2151839,HOSPITAL DO TRIANGULO
3170206,2151847,HOSPITAL SANTA MARTA
3170206,2151855,HOSPITAL SANTA CATARINA
3170206,2151863,CLINICA DOM BOSCO
3170206,2151871,HOSPITAL SANTA CLARA
3170206,2209179,HOSPITAL ODONTOLOGICO DA UNIVERSIDADE FEDERAL DE UBERLANDIA
3170206,3597156,MADRECOR HOSPITAL
3170206,3752178,HOSPITAL ORTHOMED CENTER
3170206,6601804,HOSPITAL E MATERNIDADE MUNICIPAL DR ODELMO LEAO CARNEIRO
3170206,7433867,UBERLANDIA MEDICAL CENTER
3170206,9336109,HC ALTA COLINA
3170404,2760797,HOSPITAL SANTA HELENA
3170404,2760924,HOSPITAL MUNICIPAL DR JOAQUIM BROCHADO
3170404,2764849,CASA DE SAUDE E MATERNIDADE SANTA MONICA
3170404,2796473,HOSPITAL SAO LUCAS
3170438,2206552,SANTA CASA DE UNIAO
3170529,2119501,HOSPITAL MUNICIPAL GRICIA LISBOA DE REZENDE
3170701,2761041,HOSPITAL REGIONAL DO SUL DE MINAS
3170701,2761092,HOSPITAL BOM PASTOR
3170701,2761319,HOSPITAL HUMANITAS UNIMED
3170701,6363326,HOSPITAL VARGINHA
3170800,2147947,HOSPITAL ADOLF ENSCH
3170800,2149710,HOSPITAL MUNICIPAL E PRONTO SOCORRO DE VARZEA DA PALMA
3170909,2104741,HOSPITAL NOSSA SENHORA APARECIDA
3171006,2118092,HOSPITAL MUNICIPAL NOSSA SENHORA DA LAPA
3171204,6856209,VESPASIANO FUNDACAO VESPASIANENSE DE SAUDE
3171303,2099438,HOSPITAL SAO JOAO BATISTA
3171303,2099454,HOSPITAL SAO SEBASTIAO
3171600,2134306,HOSPITAL SAO DOMINGOS
3171709,2764822,CASA DE CARIDADE SANTO ANTONIO
3171808,2144557,HOSPITAL SAO JOSE VIRGINOPOLIS
3172004,2760843,HOSPITAL SAO JOAO BATISTA
3172004,4044282,CASA DE SAUDE SANTA ROSA
3172004,7774788,ASSOCIACAO SANTA ROSA
3200102,2402874,HOSPITAL SAO V PAULO AFONSO CLAUDIO
3200169,5100488,ASSOCIACAO HOSPITALAR BOM JESUS
3200201,2447886,CASA DE CARIDADE SAO JOSE
3200300,2402866,HOSPITAL E MATERNIDADE SANTANA
3200409,2499568,MEPES
3200508,2447320,HOSPITAL JOSE MONTEIRO
3200607,2770326,HOSPITAL SAO CAMILOARACRUZ
3200706,2485397,HOSPITAL MUNICIPAL DRA ANDREA CANZIAN LOPES
3200805,2675714,HOSPITAL DOUTOR JOAO DOS SANTOS NEVES
3200904,2445956,HOSPITAL DOUTORA RITA DE CASSIA
3200904,2680513,CASA DE SAUDE SANTA MONICA
3201209,2485680,SANTA CASA DE MISERICORDIA DE CACHOEIRO DE ITAPEMIRIM
3201209,2547821,HECI HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM
3201209,2548127,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MEDICO
3201209,9584498,HOSPITAL UNIMED
3201308,2494450,HOSPITAL MERIDIONAL
3201308,2546973,HOSPITAL DR PEDRO FONTES
3201308,3340503,HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS LTDA
3201308,5731186,MATERNIDADE MUNICIPAL DE CARIACICA
3201407,6823351,SANTA CASA CASTELENSE
3201506,2446030,HOSPITAL E MATERNIDADE SILVIO AVIDOS
3201506,2446413,CASA DE SAUDE SAO BERNARDO
3201506,2448416,CASA DE SAUDE SANTA LUZIA
3201506,2448424,CASA DE SAUDE SANTA MARIA
3201506,2448440,CENTRO MEDICO DE COLATINA
3201506,2448521,HOSPITAL SAO JOSE
3201506,2448637,SANTA CASA
3201506,5678838,SAO BERNARDO APART HOSPITAL S A
3201506,5939712,HOSPITAL UNIMED NOROESTE CAPIXABA
3201605,2483939,HOSPITAL MUNICIPAL DE CONCEICAO DA BARRA HMCB
3201704,2630079,HOSPITAL MUNICIPAL NOSSA SENHORA DA PENHA
3201902,2402882,HOSPITAL E MATERNIDADE DR ARTHUR GERHARDT
3202108,2484676,FUMATRE
3202306,2447029,SANTA CASA DE MISERICORDIA DE GUACUI
3202405,2652757,HOSPITAL SAO JUDAS TADEU
3202405,2652765,HOSPITAL NOSSA SENHORA DA CONCEICAO
3202405,7557523,HOSPITAL FRANCISCO DE ASSIS
3202454,2448203,HOSPITAL DE IBATIBA
3202603,2615339,HOSPITAL MATERNIDADE DANILO MONTEIRO DE CASTRO
3202702,2445085,HOSPITAL NOSSA SENHORA DA BOA FAMILIA
3202801,2447274,HOSPITAL E MATERNIDADE SANTA HELENA
3202801,6945368,HECI ITAPEMIRIM
3202801,7336578,HOSPITAL MATERNO INFANTIL MENINO JESUS
3202900,2629992,HOSPITAL SAO BRAZ
3203007,2650533,SANTA CASA DE IUNA
3203106,2447894,HOSPITAL DE JERONIMO MONTEIRO UIJM
3203130,2403242,HOSPITAL E MS C MARIAJOAO NEIVA
3203205,2465825,HOSPITAL GERAL DE LINHARES HGL
3203205,3070328,HOSPITAL UNIMED LINHARES
3203403,2448173,HOSPITAL APOSTOLO PEDRO
3203502,2483998,HOSPITAL MATERNIDADE NOSSA SENHORA DE APARECIDA
3203502,2484048,CASA NOSSA SENHORA DA SAUDE
3203601,2702800,HOSPITAL E MATERNIDAD SAO JOAO BATISTA
3203700,2547090,SANTA CASA DE MISERICORDIA JESUS MARIA JOSE
3203809,2446782,HOSPITAL MATERNIDADE DR ALUIZIO FILGUERAS
3203908,2484943,HOSPITAL SAO MARCOS
3204005,2448645,HOSPITAL E MATERNIDADE DE PANCAS
3204005,2448653,HOSPITAL MUNICIPAL DE PANCAS
3204054,2678233,HOSPITAL MENINO JESUS
3204104,2484366,IESPHOSPITAL DE PINHEIROS
3204203,2628023,HOSPITAL E MATERNIDADE NOSSA SENHORA DA CONCEICAO
3204401,2652773,HOSPITAL MATERNIDADE RIO NOVO DO SUL
3204500,2599899,HOSPITAL NS DA PENHA SANTA LEOPOLDINA
3204559,2569213,HOSPITAL CONCORDIA
3204609,2532190,HOSPITAL MADRE REGINA PROTMANN
3204708,2448807,HOSPITAL DR FERNANDO SERRA
3204708,2448815,HOSPITAL SANTA RITA
3204708,9040838,ASSOCIACAO SANTA RITA
3204708,9922970,HOSPITAL SAO GABRIEL
3204708,9940839,HOSPITAL SANTA RITA
3204807,2547317,HOSPITAL SAO JOSE
3204906,2550687,HOSPITAL DR ROBERTO ARNIZAUT SILVARES
3204906,7914075,HOSPITAL MERIDIONAL SAO MATEUS
3205002,2486199,HOSPITAL DOUTOR DORIO SILVA
3205002,2547058,HOSPITAL METROPOLITANO S A
3205002,3450198,VITORIA APART HOSPITAL S A
3205002,7257406,HOSPITAL ESTADUAL DR JAYME SANTOS NEVES
3205036,2547201,HPO HOSPITAL PADRE OLIVIO
3205200,2358050,HOSPITAL DOS FERROVIARIOS
3205200,2494442,HOSPITAL EVANGELICO DE VILA VELHA
3205200,2546957,HOSPITAL ANTONIO BEZERRA DE FARIAS
3205200,2678179,HOSPITAL INFANTIL E MATERNIDADE DR ALZIR BERNADINO ALVES
3205200,2709023,CENTRO DE REABILITACAO FISICA DO ESTADO DO ESPIRITO SANTO
3205200,3405702,HOSPITAL SAO LUIZ
3205200,3421597,PRAIA DA COSTA HOSPITAL E MATERNIDADE
3205200,3537943,HSM LTDA
3205200,3825973,CLINICA KUSTER
3205200,5417139,CENTRO MEDICO HOSPITALAR DE VILA VELHA S A
3205200,6160883,GRAMEG
3205200,7530706,HOSPITAL ESTADUAL DE VILA VELHA
3205309,0011746,HOSPITAL SANTA CASA DE VITORIA
3205309,0011800,HOSPITAL INFANTIL NOSSA SENHORA DA GLORIA
3205309,0011819,HOSPITAL SAO LUCAS
3205309,0011991,HAFPES
3205309,0012017,HOSPITAL DA POLICIA MILITAR HPM
3205309,3089142,CENTRO HOSPITALAR GRANMATER LTDA
3205309,3167895,HOSPITAL UNIMED VITORIA HU
3205309,3188213,MATERNIDADE SANTA URSULA
3205309,3530159,MATERNIDADE SANTA PAULA LTDA
3205309,3706265,CLINICA DE MEDICINA E CIRURGIA LTDA CMC
3205309,4044916,HOSPITAL DAS CLINICAS
3205309,5035481,HOSPITAL VERA CRUZ
3205309,5633079,HOSPITAL DE OLHOS CAPIXABA
3205309,6363261,HOSPITAL PRAIA DO CANTO
3205309,6559131,HOSPITAL ESTADUAL
3205309,7621442,HOSPITAL ESTADUAL DE URGENCIA E EMERGENCIA
3300100,2280868,HOSPITAL E MATERNIDADE CODRATO DE VILHENA
3300100,2281287,HOSPITAL UNIMED VOLTA REDONDA UNIDADE LITORAL
3300100,2281384,HOSPITAL DE PRAIA BRAVA
3300100,6086497,ANGRACOR SERVICOS HOSPITALARES LTDA
3300100,7354746,FUNDACAO HOSPITAL GERAL DA JAPUIBA
3300100,9903496,GLN HOSPITALAR
3300159,2267454,HOSPITAL MUNICIPAL AUGUSTINHO GESUALD BLANC
3300209,2273071,CASA DE CARIDADE ARARUAMA
3300209,2273098,HOSPITAL SAO SILVESTRE
3300209,2285150,HOSPITAL DE SAO VICENTE
3300209,2696932,SES RJ HOSPITAL ESTADUAL ROBERTO CHABO
3300209,3111369,CLINICENTER
3300209,3988732,HCLAGOS
3300225,2285975,HOSPITAL MUNICIPAL NOSSA SENHORA DAS DORES
3300233,6200702,HOSPITAL MUNICIPAL DR RODOLPHO PERISSE
3300258,2267802,HOSPITAL GERAL DE ARRAIAL DO CABO
3300308,2287919,CASA DE CARIDADE SANTA RITA
3300308,2287927,HOSPITAL E MATERNIDADE MARIA DE NAZARE
3300308,2288001,CLINICA ANTONIO FRANCISCO
3300308,7415273,CONSULTORIO UNIMED 24 HORAS
3300407,2280051,SANTA CASA DE MISERICORDIA DE BARRA MANSA
3300407,2289296,HOSPITAL E MATERNIDADE MENINO JESUS DE PRAGA
3300407,2296977,CASA DE SAUDE SANTA MARIA SA
3300456,2289571,HOSPITAL MUNICIPAL DE BELFORD ROXO
3300456,2289709,HOSPITAL DE CLINICAS BELFORD ROXO
3300605,2282402,CASA DE SAUDE BOM JESUS
3300605,2696940,HOSPITAL SAO VICENTE DE PAULO
3300704,2278138,HOSPITAL MUNICIPAL OTIME CARDOSO DOS SANTOS
3300704,2278162,CLINICA SAO MIGUEL
3300704,2278170,CLINICA SANTA HELENA
3300704,2278278,HOSPITAL MUNICIPAL DE TAMOIOS
3300704,2278286,HOSPITAL SANTA IZABEL
3300704,2283395,HOSPITAL SAO JOSE OPERARIO
3300704,3179435,HOSPITAL CLINERP
3300704,5691710,PROCOR
3300704,6148425,CASA DE SAUDE CABO FRIO
3300803,2696924,HOSPITAL MUNICIPAL DR CELSO MARTINS
3300902,2283794,HOSPITAL MUNICIPAL MOACYR GOMES DE AZEVEDO
3301009,2287250,SOCIEDADE PORTUGUESA DE BENEFICENCIA DE CAMPOS
3301009,2287285,HOSPITAL DR BEDA
3301009,2287382,SANTA CASA DE MISERICORDIA DE CAMPOS
3301009,2287447,HOSPITAL ESCOLA ALVARO ALVIM
3301009,2287579,HOSPITAL FERREIRA MACHADO
3301009,2298317,HOSPITAL DOS PLANTADORES DE CANA
3301009,3002187,HOSPITAL GERAL DE GUARUS
3301009,3053601,HOSPITAL PROCLINICAS
3301009,3132471,HOSPITAL GERAL PRONTO CARDIO
3301009,3315916,CLINICA CIRURGICA E MATERNIDADE LILIA NEVES
3301009,5108969,HOSPITAL UNIMED
3301009,7162723,ONCOBEDA II
3301108,2267713,HOSPITAL DE CANTAGALO
3301108,9921710,CTI JOAO PAULO II
3301207,2272601,HOSPITAL NOSSA SENHORA DO CARMO
3301306,2280396,HOSPITAL MUNICIPAL ANGELA MARIA SIMOES MENEZES
3301405,2290073,HOSPITAL MUNICIPAL ANA MOREIRA
3301504,2283808,HOSPITAL ANTONIO CASTRO
3301504,9491619,HOSPITAL DE CORDEIRO
3301603,2267810,HOSPITAL SANTO ANTONIO
3301702,2277565,HOSPITAL MUNICIPAL DUQUE DE CAXIAS
3301702,2283670,MADRE DUQUE HOSPITALAR LTDA
3301702,2290227,SES RJ HOSPITAL ESTADUAL ADAO PEREIRA NUNES
3301702,3003191,CASA DE SAUDE E MATERNIDADE SAO JOSE
3301702,3003221,COTEFIL SA
3301702,3003248,HOSPITAL SANTA BRANCA
3301702,3003264,HOSPITAL SAO VICENTE
3301702,3014673,HOSPITAL DANIEL LIPP LTDA
3301702,3014681,HOSPITAL DE CLINICAS MARIO LIONI
3301702,5360218,HOSPITAL SANTA BRANCA LTDA
3301702,5364515,HSCOR
3301702,6007317,HOSPITAL MUNICIPAL MOACYR RODRIGUES DO CARMO
3301702,6121705,UTI RIO SERVICOS MEDICOS LTDA
3301702,7244339,HOSPITAL CAXIAS DOR
3301801,2277174,HOSPITAL NELSON SALLES
3301850,6146376,HOSPITAL MUNICIPAL JOSE RABELLO DE MELLO
3301900,2268922,HOSPITAL MUNICIPAL DESEMBARGADOR LEAL JUNIOR HMDLJ
3301900,3784916,SES RJ HOSPITAL ESTADUAL PREF JOAO BAPTISTA CAFFARO
3301900,7550944,HOSPITAL ADVENTISTA SILVESTRE UNIDADE ITABORAI
3302007,2284634,HOSPITAL MUNICIPAL SAO FRANCISCO XAVIER
3302007,7436734,GRUPO CEMERU SAUDE
3302056,2272113,CASA DE SAUDE IMACULADA CONCEICAO LTDA
3302056,9089497,HOSPITAL JOAO PAULO II
3302106,2295016,CASA DE SAUDE JOAO XXIII LTDA
3302106,3470350,HOSPITAL MUNICIPAL DE ITAOCARA
3302205,2278855,HOSPITAL SAO JOSE DO AVAI
3302205,2278871,CASA DE SAUDE E MATERNIDADE SANTA THEREZINHA LTDA
3302205,2278901,CLINICA SAO CAMILO DE LELIS LTDA
3302205,2825376,ASSOCIACAO SANTO ANTONIO DOS POBRES DE ITAPERUNA
3302254,2288230,HOSP MUNICIPAL MATERNIDADE DR MANOEL MARTINS DE BARROS
3302304,2290499,HOSPITAL MUNICIPAL DE LAJE DO MURIAE
3302403,2697041,HOSPITAL SAO JOAO BATISTA DE MACAE
3302403,3978044,CLINICA SAO LUCAS
3302403,5106702,UNIMED COSTA DO SOL HOSPITAL
3302403,5412447,HOSPITAL PUBLICO MUNICIPAL DE MACAE HPM
3302403,7655703,HOSPITAL PUBLICO MUNICIPAL DA SERRA HPMS
3302502,2278324,HOSPITAL MUNICIPAL DE PIABETA
3302502,2278332,HOSPITAL MUNICIPAL DE MAGE
3302502,2278626,CASA DE SAUDE NOSSA SENHORA DA PIEDADE
3302502,2278804,POLICLINICA SANTO ALEIXO LTDA
3302601,2288109,HOSPITAL MUNICIPAL VICTOR DE SOUZA BREVES
3302700,2266733,HOSPITAL MUNICIPAL CONDE MODESTO LEAL
3302700,9895124,ERNESTO CHE GUEVARA SMSM
3302809,5057531,HOSPITAL MUNICIPAL SANTA MARIA
3302858,2283832,HOSPITAL DAS CLINICAS DE JUSCELINO
3302908,2283239,HOSPITAL MUNICIPAL LUIZ GONZAGA
3303005,2285916,CASA DE SAUDE E MATERNIDADE SAO SEBASTIAO
3303005,2285932,HOSPITAL DE MIRACEMA
3303104,2276267,HOSPITAL NATIVIDADE
3303203,2290855,CASA DE SAUDE SANTA IGNEZ LTDA
3303203,2293862,HOSPITAL MUNICIPAL JUSCELINO KUBITSCHEK
3303302,0012505,HOSPITAL UNIVERSITARIO ANTONIO PEDRO
3303302,0012513,HOSPITAL MUNICIPAL CARLOS TORTELLY
3303302,0012521,SES RJ HOSPITAL ESTADUAL AZEVEDO LIMA
3303302,0012556,HOSPITAL ORENCIO DE FREITAS
3303302,3002330,CLINICA ORTOPEDICA SANTA LUCIA
3303302,3012476,CASA DE SAUDE NOSSA SENHORA AUXILIADORA SA
3303302,3013383,HOSPITAL DE CLINICAS ALAMEDA
3303302,3015327,HOSPITAL GERAL DO INGA
3303302,3016501,CASA DE SAUDE E MATERNIDADE SANTA MARTHA
3303302,3065634,CHN COMPLEXO HOSPITALAR DE NITEROI
3303302,3126234,RISKMED GESTAO DE CUSTOS ASSISTENCIAIS
3303302,3296636,CENTRO CLINICO SANTA CRUZ
3303302,3296806,HOSPITAL SAO LUCAS
3303302,3587053,CENTRO ORTOPEDICO
3303302,3594432,NITEROI DOR
3303302,5237033,HOSPITAL SANTA CRUZ
3303302,6734014,HOSPITAL ICARAI
3303302,7202180,PLACI
3303302,9839674,ESSENCIAL HOSPITAL DE TRANSICAO
3303401,2272695,HOSPITAL SAO LUCAS
3303401,2272784,HOSPITAL MUNICIPAL RAUL SERTA
3303401,2298090,HOSPITAL UNIMED DE NOVA FRIBURGO
3303401,2298104,HOSPITAL SERRANO
3303500,2281880,HOSPITAL DE IGUACU
3303500,2798662,HGNI
3303500,3019519,CASA DE SAUDE SAO MARCOS
3303500,3019527,CASA DE SAUDE NOSSA SENHORA DE FATIMA N IGUACU S A
3303500,6518982,RIO SAUDE
3303500,6519008,PRONTOMED
3303609,2279355,HOSPITAL MUNICIPAL DR ADALBERTO DA GRACA
3303609,2279509,HOSPITAL EVANGELICO DE PARACAMBI
3303609,2279525,CASA DE SAUDE PARACAMBI
3303708,2276186,HOSPITAL NOSSA SENHORA DA PIEDADE
3303807,2704587,HOSPITAL MUNICIPAL HUGO MIRANDA
3303906,2275562,HOSPITAL ALCIDES CARNEIRO
3303906,2275589,HOSPITAL MUNICIPAL DR NELSON DE SA EARP
3303906,2275627,SANATORIO OSWALDO CRUZ LTDA
3303906,2275635,HOSPITAL SANTA TERESA
3303906,3030415,BENEFICENCIA PORTUGUESA DE PETROPOLIS
3303906,3972976,HOSPITAL UNIMED
3303906,9762558,H C C CENTRO DE TERAPIA INTENSIVA E CIRURGICA LTDA
3303955,2271141,HOSPITAL MUNICIPAL DE PINHEIRAL AURELINO GONCALVES BARBOSA
3304003,2267187,HOSPITAL FLAVIO LEAL
